지점,지점명,일시,기온(°C),강수량(mm),습도(%)
119,수원,2020-06-10 15:00,32.3,,46
119,수원,2020-06-10 16:00,31.2,,49
119,수원,2020-06-10 17:00,29.9,,54
119,수원,2020-06-10 18:00,27.3,0,66
119,수원,2020-06-10 19:00,25.9,0,72
119,수원,2020-06-10 20:00,22.7,.8,93
119,수원,2020-06-10 21:00,21.7,5,98
119,수원,2020-06-10 22:00,21.8,3.6,99
119,수원,2020-06-10 23:00,21.9,.6,100
119,수원,2020-06-11 00:00,22,.8,100
119,수원,2020-06-11 01:00,22.3,0,100
119,수원,2020-06-11 02:00,22.3,,100
119,수원,2020-06-11 03:00,22.2,,100
119,수원,2020-06-11 04:00,22,,100
119,수원,2020-06-11 05:00,22.2,,98
119,수원,2020-06-11 06:00,22.6,,96
119,수원,2020-06-11 07:00,23.5,,89
119,수원,2020-06-11 08:00,24.6,,84
119,수원,2020-06-11 09:00,27.1,,73
119,수원,2020-06-11 10:00,26.6,,71
119,수원,2020-06-11 11:00,28.5,,62
119,수원,2020-06-11 12:00,28.3,,63
119,수원,2020-06-11 13:00,29.7,,60
119,수원,2020-06-11 14:00,30.5,,55
119,수원,2020-06-11 15:00,30.2,,60
119,수원,2020-06-11 16:00,30.4,,61
119,수원,2020-06-11 17:00,29,,64
119,수원,2020-06-11 18:00,28,,66
119,수원,2020-06-11 19:00,25.8,,71
119,수원,2020-06-11 20:00,24.3,,76
119,수원,2020-06-11 21:00,23.1,,80
119,수원,2020-06-11 22:00,22.6,,83
119,수원,2020-06-11 23:00,21.8,,88
119,수원,2020-06-12 00:00,21.8,,88
119,수원,2020-06-12 01:00,20.9,,90
119,수원,2020-06-12 02:00,21.4,,91
119,수원,2020-06-12 03:00,20.9,,94
119,수원,2020-06-12 04:00,20.1,,97
119,수원,2020-06-12 05:00,19.6,,99
119,수원,2020-06-12 06:00,20.1,,96
119,수원,2020-06-12 07:00,21.2,,94
119,수원,2020-06-12 08:00,23,,84
119,수원,2020-06-12 09:00,24.2,,79
119,수원,2020-06-12 10:00,24.5,,78
119,수원,2020-06-12 11:00,26,,73
119,수원,2020-06-12 12:00,27.3,,66
119,수원,2020-06-12 13:00,27.1,,65
119,수원,2020-06-12 14:00,27.2,,60
119,수원,2020-06-12 15:00,26.7,,62
119,수원,2020-06-12 16:00,26,,72
119,수원,2020-06-12 17:00,25,0,75
119,수원,2020-06-12 18:00,23.7,0,83
119,수원,2020-06-12 19:00,23.9,0,81
119,수원,2020-06-12 20:00,23,0,87
119,수원,2020-06-12 21:00,23,0,88
119,수원,2020-06-12 22:00,22.9,,88
119,수원,2020-06-12 23:00,21.7,,95
119,수원,2020-06-13 00:00,21.6,,96
119,수원,2020-06-13 01:00,21.2,,97
119,수원,2020-06-13 02:00,20.9,,97
119,수원,2020-06-13 03:00,20.9,,98
119,수원,2020-06-13 04:00,20.7,,98
119,수원,2020-06-13 05:00,20.4,,98
119,수원,2020-06-13 06:00,20.9,,97
119,수원,2020-06-13 07:00,22.9,,89
119,수원,2020-06-13 08:00,25.5,,68
119,수원,2020-06-13 09:00,27,,64
119,수원,2020-06-13 10:00,27.6,,58
119,수원,2020-06-13 11:00,28.5,,57
119,수원,2020-06-13 12:00,29.4,,53
119,수원,2020-06-13 13:00,30.4,,55
119,수원,2020-06-13 14:00,30.6,,53
119,수원,2020-06-13 15:00,31.7,,48
119,수원,2020-06-13 16:00,32.3,,43
119,수원,2020-06-13 17:00,31.2,,53
119,수원,2020-06-13 18:00,30.8,,52
119,수원,2020-06-13 19:00,27.4,,62
119,수원,2020-06-13 20:00,25.8,,63
119,수원,2020-06-13 21:00,22.9,0,86
119,수원,2020-06-13 22:00,23,,87
119,수원,2020-06-13 23:00,23.7,,82
119,수원,2020-06-14 00:00,22.1,.1,94
119,수원,2020-06-14 01:00,21.5,.6,95
119,수원,2020-06-14 02:00,21.8,,95
119,수원,2020-06-14 03:00,21.5,.1,98
119,수원,2020-06-14 04:00,21.5,.2,100
119,수원,2020-06-14 05:00,21.8,.2,100
119,수원,2020-06-14 06:00,21.8,,100
119,수원,2020-06-14 07:00,22,,98
119,수원,2020-06-14 08:00,21.9,,94
119,수원,2020-06-14 09:00,23,,81
119,수원,2020-06-14 10:00,22.9,,80
119,수원,2020-06-14 11:00,23,,77
119,수원,2020-06-14 12:00,25.1,,64
119,수원,2020-06-14 13:00,26.9,,56
119,수원,2020-06-14 14:00,27.5,,40
119,수원,2020-06-14 15:00,27.5,,49
119,수원,2020-06-14 16:00,26.9,,57
119,수원,2020-06-14 17:00,26.7,,64
119,수원,2020-06-14 18:00,25.4,,70
119,수원,2020-06-14 19:00,23.8,,75
119,수원,2020-06-14 20:00,21.2,,90
119,수원,2020-06-14 21:00,20.4,,91
119,수원,2020-06-14 22:00,19.5,,92
119,수원,2020-06-14 23:00,19.2,,91
119,수원,2020-06-15 00:00,18.8,,91
119,수원,2020-06-15 01:00,17.9,,95
119,수원,2020-06-15 02:00,18.3,,95
119,수원,2020-06-15 03:00,18.2,,93
119,수원,2020-06-15 04:00,17.3,,97
119,수원,2020-06-15 05:00,17.5,,98
119,수원,2020-06-15 06:00,18.1,,97
119,수원,2020-06-15 07:00,18.8,,95
119,수원,2020-06-15 08:00,20.1,,89
119,수원,2020-06-15 09:00,21.4,,82
119,수원,2020-06-15 10:00,23.3,,76
119,수원,2020-06-15 11:00,24.7,,67
119,수원,2020-06-15 12:00,25.7,,63
119,수원,2020-06-15 13:00,25.9,,54
119,수원,2020-06-15 14:00,27.5,,40
119,수원,2020-06-15 15:00,27.7,,40
119,수원,2020-06-15 16:00,26.5,,35
119,수원,2020-06-15 17:00,26.2,,38
119,수원,2020-06-15 18:00,25.4,,38
119,수원,2020-06-15 19:00,23.9,,45
119,수원,2020-06-15 20:00,22.6,,52
119,수원,2020-06-15 21:00,21.6,,56
119,수원,2020-06-15 22:00,21.1,,67
119,수원,2020-06-15 23:00,20.4,,81
119,수원,2020-06-16 00:00,20.2,,87
119,수원,2020-06-16 01:00,20.2,,87
119,수원,2020-06-16 02:00,19.7,,88
119,수원,2020-06-16 03:00,19.8,,88
119,수원,2020-06-16 04:00,19.8,,87
119,수원,2020-06-16 05:00,20,,86
119,수원,2020-06-16 06:00,20,,86
119,수원,2020-06-16 07:00,20.5,,85
119,수원,2020-06-16 08:00,21.9,,78
119,수원,2020-06-16 09:00,23.5,,68
119,수원,2020-06-16 10:00,24.4,,66
119,수원,2020-06-16 11:00,25.9,,62
119,수원,2020-06-16 12:00,26.7,,59
119,수원,2020-06-16 13:00,27.3,,56
119,수원,2020-06-16 14:00,28.2,,52
119,수원,2020-06-16 15:00,28.9,,51
119,수원,2020-06-16 16:00,28.6,,57
119,수원,2020-06-16 17:00,27.5,,59
119,수원,2020-06-16 18:00,25.9,,64
119,수원,2020-06-16 19:00,24.9,,64
119,수원,2020-06-16 20:00,23.6,,66
119,수원,2020-06-16 21:00,22.4,,67
119,수원,2020-06-16 22:00,21,,84
119,수원,2020-06-16 23:00,21.2,,73
119,수원,2020-06-17 00:00,20.1,,82
119,수원,2020-06-17 01:00,19.8,,86
119,수원,2020-06-17 02:00,19.5,,88
119,수원,2020-06-17 03:00,18.8,,94
119,수원,2020-06-17 04:00,18.4,,95
119,수원,2020-06-17 05:00,18.2,,96
119,수원,2020-06-17 06:00,19.2,,93
119,수원,2020-06-17 07:00,21,,82
119,수원,2020-06-17 08:00,22.4,,76
119,수원,2020-06-17 09:00,24,,67
119,수원,2020-06-17 10:00,24.9,,59
119,수원,2020-06-17 11:00,25.9,,61
119,수원,2020-06-17 12:00,26.8,,56
119,수원,2020-06-17 13:00,27.4,,55
119,수원,2020-06-17 14:00,27.9,,47
119,수원,2020-06-17 15:00,27.9,,52
119,수원,2020-06-17 16:00,27.5,,56
119,수원,2020-06-17 17:00,26.6,,56
119,수원,2020-06-17 18:00,24.6,,69
119,수원,2020-06-17 19:00,23.2,,66
119,수원,2020-06-17 20:00,22,,69
119,수원,2020-06-17 21:00,21.3,,77
119,수원,2020-06-17 22:00,20.7,,85
119,수원,2020-06-17 23:00,20.6,,86
119,수원,2020-06-18 00:00,20.5,,84
119,수원,2020-06-18 01:00,20.2,,87
119,수원,2020-06-18 02:00,19.7,,91
119,수원,2020-06-18 03:00,19.6,,91
119,수원,2020-06-18 04:00,19.6,,91
119,수원,2020-06-18 05:00,19.6,,92
119,수원,2020-06-18 06:00,19.8,,92
119,수원,2020-06-18 07:00,20.5,,90
119,수원,2020-06-18 08:00,21.1,,89
119,수원,2020-06-18 09:00,21.7,,83
119,수원,2020-06-18 10:00,22.6,,75
119,수원,2020-06-18 11:00,24.3,,63
119,수원,2020-06-18 12:00,24.2,,66
119,수원,2020-06-18 13:00,25,,67
119,수원,2020-06-18 14:00,24.7,,63
119,수원,2020-06-18 15:00,25.5,,58
119,수원,2020-06-18 16:00,26,,56
119,수원,2020-06-18 17:00,25.6,,58
119,수원,2020-06-18 18:00,25.1,,59
119,수원,2020-06-18 19:00,23.4,,75
119,수원,2020-06-18 20:00,23,0,81
119,수원,2020-06-18 21:00,22.9,,81
119,수원,2020-06-18 22:00,22.6,,82
119,수원,2020-06-18 23:00,22.4,,85
119,수원,2020-06-19 00:00,22.4,,77
119,수원,2020-06-19 01:00,22,,81
119,수원,2020-06-19 02:00,22.4,,79
119,수원,2020-06-19 03:00,22.5,,74
119,수원,2020-06-19 04:00,22.3,0,76
119,수원,2020-06-19 05:00,20.9,.2,88
119,수원,2020-06-19 06:00,20,.2,92
119,수원,2020-06-19 07:00,20.8,0,93
119,수원,2020-06-19 08:00,22.7,,79
119,수원,2020-06-19 09:00,22.8,,75
119,수원,2020-06-19 10:00,24.3,,67
119,수원,2020-06-19 11:00,26.2,,58
119,수원,2020-06-19 12:00,27.1,,56
119,수원,2020-06-19 13:00,28,,53
119,수원,2020-06-19 14:00,28.6,,53
119,수원,2020-06-19 15:00,28.6,,52
119,수원,2020-06-19 16:00,29.1,,53
119,수원,2020-06-19 17:00,28.2,,58
119,수원,2020-06-19 18:00,26.9,,61
119,수원,2020-06-19 19:00,25.1,,66
119,수원,2020-06-19 20:00,23,,72
119,수원,2020-06-19 21:00,21.9,,78
119,수원,2020-06-19 22:00,21.1,,80
119,수원,2020-06-19 23:00,20.4,,88
119,수원,2020-06-20 00:00,20.2,,90
119,수원,2020-06-20 01:00,19.8,,91
119,수원,2020-06-20 02:00,19.3,,93
119,수원,2020-06-20 03:00,19.6,,89
119,수원,2020-06-20 04:00,18.9,,92
119,수원,2020-06-20 05:00,19.1,,92
119,수원,2020-06-20 06:00,18.8,,94
119,수원,2020-06-20 07:00,21.5,,87
119,수원,2020-06-20 08:00,23.1,,75
119,수원,2020-06-20 09:00,25.1,,67
119,수원,2020-06-20 10:00,25.4,,64
119,수원,2020-06-20 11:00,27.1,,65
119,수원,2020-06-20 12:00,27.6,,62
119,수원,2020-06-20 13:00,27.7,,64
119,수원,2020-06-20 14:00,28.5,,60
119,수원,2020-06-20 15:00,28.9,,61
119,수원,2020-06-20 16:00,27.5,,64
119,수원,2020-06-20 17:00,27.4,,63
119,수원,2020-06-20 18:00,26.6,,63
119,수원,2020-06-20 19:00,25.1,,66
119,수원,2020-06-20 20:00,23.8,,70
119,수원,2020-06-20 21:00,22.2,,78
119,수원,2020-06-20 22:00,21.6,,82
119,수원,2020-06-20 23:00,20.9,,86
119,수원,2020-06-21 00:00,19.9,,90
119,수원,2020-06-21 01:00,19.8,,92
119,수원,2020-06-21 02:00,19.4,,94
119,수원,2020-06-21 03:00,19,,96
119,수원,2020-06-21 04:00,19,,97
119,수원,2020-06-21 05:00,18.6,,98
119,수원,2020-06-21 06:00,18.8,,100
119,수원,2020-06-21 07:00,20.1,,100
119,수원,2020-06-21 08:00,22.6,,85
119,수원,2020-06-21 09:00,24.2,,75
119,수원,2020-06-21 10:00,26,,64
119,수원,2020-06-21 11:00,28.6,,53
119,수원,2020-06-21 12:00,29.3,,52
119,수원,2020-06-21 13:00,30.2,,47
119,수원,2020-06-21 14:00,30.8,,45
119,수원,2020-06-21 15:00,30.3,,50
119,수원,2020-06-21 16:00,30.7,,52
119,수원,2020-06-21 17:00,28.8,,55
119,수원,2020-06-21 18:00,27.6,,59
119,수원,2020-06-21 19:00,26.4,,63
119,수원,2020-06-21 20:00,24,,69
119,수원,2020-06-21 21:00,23,,72
119,수원,2020-06-21 22:00,22,,78
119,수원,2020-06-21 23:00,21.6,,82
119,수원,2020-06-22 00:00,21,,86
119,수원,2020-06-22 01:00,21,,88
119,수원,2020-06-22 02:00,20.1,,90
119,수원,2020-06-22 03:00,19.7,,92
119,수원,2020-06-22 04:00,19.4,,95
119,수원,2020-06-22 05:00,19.9,,94
119,수원,2020-06-22 06:00,20,,93
119,수원,2020-06-22 07:00,22,,85
119,수원,2020-06-22 08:00,25.2,,73
119,수원,2020-06-22 09:00,27.1,,66
119,수원,2020-06-22 10:00,28.6,,57
119,수원,2020-06-22 11:00,29.8,,55
119,수원,2020-06-22 12:00,31.7,,50
119,수원,2020-06-22 13:00,32.1,,44
119,수원,2020-06-22 14:00,32.7,,49
119,수원,2020-06-22 15:00,33.6,,47
119,수원,2020-06-22 16:00,33.1,,45
119,수원,2020-06-22 17:00,32.8,,47
119,수원,2020-06-22 18:00,31.2,,45
119,수원,2020-06-22 19:00,29.6,,48
119,수원,2020-06-22 20:00,26.9,,59
119,수원,2020-06-22 21:00,24.7,,67
119,수원,2020-06-22 22:00,24.5,,68
119,수원,2020-06-22 23:00,24,,68
119,수원,2020-06-23 00:00,23.6,,68
119,수원,2020-06-23 01:00,22.8,,74
119,수원,2020-06-23 02:00,22.2,,76
119,수원,2020-06-23 03:00,22.7,,73
119,수원,2020-06-23 04:00,22.1,,81
119,수원,2020-06-23 05:00,21.4,,85
119,수원,2020-06-23 06:00,21,,87
119,수원,2020-06-23 07:00,22.9,,78
119,수원,2020-06-23 08:00,24.5,,66
119,수원,2020-06-23 09:00,26.5,,60
119,수원,2020-06-23 10:00,27.8,,56
119,수원,2020-06-23 11:00,28.6,,55
119,수원,2020-06-23 12:00,29.4,,50
119,수원,2020-06-23 13:00,29.6,,55
119,수원,2020-06-23 14:00,29.8,,53
119,수원,2020-06-23 15:00,28.7,,57
119,수원,2020-06-23 16:00,28.3,,55
119,수원,2020-06-23 17:00,28.1,,56
119,수원,2020-06-23 18:00,26.8,,57
119,수원,2020-06-23 19:00,25.5,,61
119,수원,2020-06-23 20:00,25,,62
119,수원,2020-06-23 21:00,25,,63
119,수원,2020-06-23 22:00,24.7,0,68
119,수원,2020-06-23 23:00,24.4,0,70
119,수원,2020-06-24 00:00,24,0,73
119,수원,2020-06-24 01:00,24.3,,71
119,수원,2020-06-24 02:00,24.8,,70
119,수원,2020-06-24 03:00,24.4,,74
119,수원,2020-06-24 04:00,25.6,,71
119,수원,2020-06-24 05:00,26.3,,60
119,수원,2020-06-24 06:00,26.3,0,57
119,수원,2020-06-24 07:00,25.7,0,61
119,수원,2020-06-24 08:00,24.1,.1,69
119,수원,2020-06-24 09:00,23.8,0,70
119,수원,2020-06-24 10:00,21.8,1.3,85
119,수원,2020-06-24 11:00,20.4,5,91
119,수원,2020-06-24 12:00,21,1.6,89
119,수원,2020-06-24 13:00,21.3,.1,87
119,수원,2020-06-24 14:00,21.8,.2,88
119,수원,2020-06-24 15:00,21.2,1.4,93
119,수원,2020-06-24 16:00,20.9,1.3,97
119,수원,2020-06-24 17:00,20.9,1.3,99
119,수원,2020-06-24 18:00,21,.4,99
119,수원,2020-06-24 19:00,21.2,.1,98
119,수원,2020-06-24 20:00,20.9,.4,98
119,수원,2020-06-24 21:00,21,.5,99
119,수원,2020-06-24 22:00,21.5,.1,96
119,수원,2020-06-24 23:00,21.4,0,96
119,수원,2020-06-25 00:00,21.1,.3,100
119,수원,2020-06-25 01:00,21.2,1.5,100
119,수원,2020-06-25 02:00,21.3,1,100
119,수원,2020-06-25 03:00,21.5,.1,100
119,수원,2020-06-25 04:00,21.5,.2,100
119,수원,2020-06-25 05:00,21.6,0,100
119,수원,2020-06-25 06:00,21.5,.1,99
119,수원,2020-06-25 07:00,21.6,0,98
119,수원,2020-06-25 08:00,21.8,0,96
119,수원,2020-06-25 09:00,21.8,0,98
119,수원,2020-06-25 10:00,21.1,.6,99
119,수원,2020-06-25 11:00,22.4,.1,93
119,수원,2020-06-25 12:00,22.3,,93
119,수원,2020-06-25 13:00,22.5,,88
119,수원,2020-06-25 14:00,22.9,,85
119,수원,2020-06-25 15:00,22.7,,84
119,수원,2020-06-25 16:00,22.6,,87
119,수원,2020-06-25 17:00,22.6,,87
119,수원,2020-06-25 18:00,21.7,0,89
119,수원,2020-06-25 19:00,21.8,0,88
119,수원,2020-06-25 20:00,21.4,,91
119,수원,2020-06-25 21:00,21.2,,91
119,수원,2020-06-25 22:00,20.3,0,96
119,수원,2020-06-25 23:00,20,.4,99
119,수원,2020-06-26 00:00,19.8,.4,100
119,수원,2020-06-26 01:00,19.8,.4,100
119,수원,2020-06-26 02:00,19.5,1.2,100
119,수원,2020-06-26 03:00,19.2,.4,100
119,수원,2020-06-26 04:00,19,0,100
119,수원,2020-06-26 05:00,18.7,.1,100
119,수원,2020-06-26 06:00,19,0,100
119,수원,2020-06-26 07:00,19.4,,100
119,수원,2020-06-26 08:00,19.7,,98
119,수원,2020-06-26 09:00,20.3,0,97
119,수원,2020-06-26 10:00,21,,95
119,수원,2020-06-26 11:00,22.3,,87
119,수원,2020-06-26 12:00,23.7,,75
119,수원,2020-06-26 13:00,24.6,,73
119,수원,2020-06-26 14:00,25.2,,71
119,수원,2020-06-26 15:00,25.1,,71
119,수원,2020-06-26 16:00,24.8,,75
119,수원,2020-06-26 17:00,24.7,,77
119,수원,2020-06-26 18:00,24.7,,76
119,수원,2020-06-26 19:00,23.2,,77
119,수원,2020-06-26 20:00,22.3,,78
119,수원,2020-06-26 21:00,21.6,,81
119,수원,2020-06-26 22:00,21.1,,83
119,수원,2020-06-26 23:00,21.2,,84
119,수원,2020-06-27 00:00,21.1,,86
119,수원,2020-06-27 01:00,21,,84
119,수원,2020-06-27 02:00,20.5,,87
119,수원,2020-06-27 03:00,20.3,,89
119,수원,2020-06-27 04:00,20.1,,92
119,수원,2020-06-27 05:00,20.1,,92
119,수원,2020-06-27 06:00,20.3,,91
119,수원,2020-06-27 07:00,21.1,0,89
119,수원,2020-06-27 08:00,22.4,0,84
119,수원,2020-06-27 09:00,23.2,0,74
119,수원,2020-06-27 10:00,24.3,,73
119,수원,2020-06-27 11:00,24.8,,72
119,수원,2020-06-27 12:00,26.5,,67
119,수원,2020-06-27 13:00,28,,61
119,수원,2020-06-27 14:00,28.7,,59
119,수원,2020-06-27 15:00,28.5,,58
119,수원,2020-06-27 16:00,28.6,,60
119,수원,2020-06-27 17:00,28.1,,58
119,수원,2020-06-27 18:00,27.4,,60
119,수원,2020-06-27 19:00,25.1,,66
119,수원,2020-06-27 20:00,23.2,,77
119,수원,2020-06-27 21:00,22,,86
119,수원,2020-06-27 22:00,21,,93
119,수원,2020-06-27 23:00,21.2,,94
119,수원,2020-06-28 00:00,21,,93
119,수원,2020-06-28 01:00,20.6,,94
119,수원,2020-06-28 02:00,20.3,,96
119,수원,2020-06-28 03:00,20.1,,98
119,수원,2020-06-28 04:00,20.7,,99
119,수원,2020-06-28 05:00,20.6,,100
119,수원,2020-06-28 06:00,20.5,,100
119,수원,2020-06-28 07:00,21.4,,100
119,수원,2020-06-28 08:00,22.8,,93
119,수원,2020-06-28 09:00,23.6,,85
119,수원,2020-06-28 10:00,25.7,,78
119,수원,2020-06-28 11:00,26.6,,71
119,수원,2020-06-28 12:00,27.3,,67
119,수원,2020-06-28 13:00,27.9,,63
119,수원,2020-06-28 14:00,28.7,,64
119,수원,2020-06-28 15:00,27.7,,62
119,수원,2020-06-28 16:00,27.3,,59
119,수원,2020-06-28 17:00,27.4,,60
119,수원,2020-06-28 18:00,26.1,,63
119,수원,2020-06-28 19:00,25.3,,68
119,수원,2020-06-28 20:00,23.6,,79
119,수원,2020-06-28 21:00,22.4,,85
119,수원,2020-06-28 22:00,21.1,,91
119,수원,2020-06-28 23:00,20.5,,95
119,수원,2020-06-29 00:00,20.3,,96
119,수원,2020-06-29 01:00,19.5,,97
119,수원,2020-06-29 02:00,18.8,,99
119,수원,2020-06-29 03:00,18.1,,100
119,수원,2020-06-29 04:00,17.4,,100
119,수원,2020-06-29 05:00,17.6,,100
119,수원,2020-06-29 06:00,18.5,,100
119,수원,2020-06-29 07:00,20.3,,98
119,수원,2020-06-29 08:00,23.6,,81
119,수원,2020-06-29 09:00,24.6,,74
119,수원,2020-06-29 10:00,25.7,,70
119,수원,2020-06-29 11:00,25.9,,69
119,수원,2020-06-29 12:00,26.1,,71
119,수원,2020-06-29 13:00,26,,71
119,수원,2020-06-29 14:00,26.1,,72
119,수원,2020-06-29 15:00,26.5,,71
119,수원,2020-06-29 16:00,26.4,,69
119,수원,2020-06-29 17:00,26.1,,67
119,수원,2020-06-29 18:00,26.1,0,68
119,수원,2020-06-29 19:00,23,0,86
119,수원,2020-06-29 20:00,21.9,1.9,94
119,수원,2020-06-29 21:00,21.7,2.9,92
119,수원,2020-06-29 22:00,20.7,7.2,93
119,수원,2020-06-29 23:00,20,8,96
119,수원,2020-06-30 00:00,19.7,9.5,98
119,수원,2020-06-30 01:00,19.7,8.5,98
119,수원,2020-06-30 02:00,20.3,.9,95
119,수원,2020-06-30 03:00,19.1,6,98
119,수원,2020-06-30 04:00,19.1,2.4,97
119,수원,2020-06-30 05:00,18.7,3.3,98
119,수원,2020-06-30 06:00,18.8,1,98
119,수원,2020-06-30 07:00,18.7,1,99
119,수원,2020-06-30 08:00,19.3,1.2,100
119,수원,2020-06-30 09:00,19.9,.4,98
119,수원,2020-06-30 10:00,20,0,97
119,수원,2020-06-30 11:00,20.4,0,94
119,수원,2020-06-30 12:00,21.3,,88
119,수원,2020-06-30 13:00,21.3,0,85
119,수원,2020-06-30 14:00,22.1,0,81
119,수원,2020-06-30 15:00,22.3,0,80
119,수원,2020-06-30 16:00,22.5,0,77
119,수원,2020-06-30 17:00,22.9,0,71
119,수원,2020-06-30 18:00,22.7,0,68
119,수원,2020-06-30 19:00,20.9,,75
119,수원,2020-06-30 20:00,20.8,.1,76
119,수원,2020-06-30 21:00,19.8,.1,85
119,수원,2020-06-30 22:00,18.4,.4,88
119,수원,2020-06-30 23:00,17.9,1,96
202,양평,2020-06-01 00:00,19.1,,78
202,양평,2020-06-01 01:00,17.7,0,96
202,양평,2020-06-01 02:00,18.1,.7,92
202,양평,2020-06-01 03:00,18.2,,91
202,양평,2020-06-01 04:00,18.3,,87
202,양평,2020-06-01 05:00,17.9,0,88
202,양평,2020-06-01 06:00,17.7,.1,90
202,양평,2020-06-01 07:00,18.4,0,81
202,양평,2020-06-01 08:00,18.9,,74
202,양평,2020-06-01 09:00,20.4,,66
202,양평,2020-06-01 10:00,21.5,,58
202,양평,2020-06-01 11:00,23.4,,45
202,양평,2020-06-01 12:00,23.9,,42
202,양평,2020-06-01 13:00,24.9,,37
202,양평,2020-06-01 14:00,25.2,,36
202,양평,2020-06-01 15:00,25.4,,34
202,양평,2020-06-01 16:00,24.5,,37
202,양평,2020-06-01 17:00,23.9,,36
202,양평,2020-06-01 18:00,22.8,,37
202,양평,2020-06-01 19:00,21.6,,41
202,양평,2020-06-01 20:00,20.3,,44
202,양평,2020-06-01 21:00,19,,53
202,양평,2020-06-01 22:00,17.4,,63
202,양평,2020-06-01 23:00,16.2,,71
202,양평,2020-06-02 00:00,15.8,,66
202,양평,2020-06-02 01:00,14.8,,79
202,양평,2020-06-02 02:00,14.2,,77
202,양평,2020-06-02 03:00,14,,83
202,양평,2020-06-02 04:00,13.3,,83
202,양평,2020-06-02 05:00,12.8,,84
202,양평,2020-06-02 06:00,13.2,,86
202,양평,2020-06-02 07:00,13.8,,84
202,양평,2020-06-02 08:00,14.3,,83
202,양평,2020-06-02 09:00,15.3,,77
202,양평,2020-06-02 10:00,16.2,,74
202,양평,2020-06-02 11:00,17.4,,69
202,양평,2020-06-02 12:00,17.9,,64
202,양평,2020-06-02 13:00,17,0,72
202,양평,2020-06-02 14:00,19.9,,56
202,양평,2020-06-02 15:00,20.7,,49
202,양평,2020-06-02 16:00,21.8,,44
202,양평,2020-06-02 17:00,21,,52
202,양평,2020-06-02 18:00,20.3,,62
202,양평,2020-06-02 19:00,19.5,0,66
202,양평,2020-06-02 20:00,19.1,,70
202,양평,2020-06-02 21:00,19,,74
202,양평,2020-06-02 22:00,19.3,,74
202,양평,2020-06-02 23:00,18.7,,79
202,양평,2020-06-03 00:00,19.1,,74
202,양평,2020-06-03 01:00,18.6,,80
202,양평,2020-06-03 02:00,18.2,,85
202,양평,2020-06-03 03:00,17.7,,89
202,양평,2020-06-03 04:00,17.9,,90
202,양평,2020-06-03 05:00,17.7,,91
202,양평,2020-06-03 06:00,17.8,,91
202,양평,2020-06-03 07:00,18.3,,89
202,양평,2020-06-03 08:00,18.6,,88
202,양평,2020-06-03 09:00,20.1,,80
202,양평,2020-06-03 10:00,21.4,,69
202,양평,2020-06-03 11:00,22.9,,64
202,양평,2020-06-03 12:00,23.8,,61
202,양평,2020-06-03 13:00,24.8,,58
202,양평,2020-06-03 14:00,25.6,,56
202,양평,2020-06-03 15:00,26.3,,56
202,양평,2020-06-03 16:00,27.1,,54
202,양평,2020-06-03 17:00,26.8,,53
202,양평,2020-06-03 18:00,26.6,,53
202,양평,2020-06-03 19:00,25.7,,55
202,양평,2020-06-03 20:00,23.6,,65
202,양평,2020-06-03 21:00,23.6,,70
202,양평,2020-06-03 22:00,22.1,,77
202,양평,2020-06-03 23:00,21.1,,81
202,양평,2020-06-04 00:00,19.8,,88
202,양평,2020-06-04 01:00,20.9,,80
202,양평,2020-06-04 02:00,19.3,,91
202,양평,2020-06-04 03:00,19.1,,93
202,양평,2020-06-04 04:00,18.9,,94
202,양평,2020-06-04 05:00,18.7,,94
202,양평,2020-06-04 06:00,18.8,,95
202,양평,2020-06-04 07:00,19.9,,88
202,양평,2020-06-04 08:00,21,,86
202,양평,2020-06-04 09:00,22.7,,78
202,양평,2020-06-04 10:00,23.7,,70
202,양평,2020-06-04 11:00,24.5,,64
202,양평,2020-06-04 12:00,26.4,,55
202,양평,2020-06-04 13:00,27.2,,52
202,양평,2020-06-04 14:00,28.8,,48
202,양평,2020-06-04 15:00,29.1,,48
202,양평,2020-06-04 16:00,29,,50
202,양평,2020-06-04 17:00,27.2,,61
202,양평,2020-06-04 18:00,25.6,,69
202,양평,2020-06-04 19:00,24.8,,72
202,양평,2020-06-04 20:00,24.1,,73
202,양평,2020-06-04 21:00,23.7,,75
202,양평,2020-06-04 22:00,23.1,,78
202,양평,2020-06-04 23:00,22.5,,81
202,양평,2020-06-05 00:00,21.6,,85
202,양평,2020-06-05 01:00,21.2,,86
202,양평,2020-06-05 02:00,20.6,,88
202,양평,2020-06-05 03:00,20.2,,90
202,양평,2020-06-05 04:00,19.5,,90
202,양평,2020-06-05 05:00,18.7,,95
202,양평,2020-06-05 06:00,18.6,,93
202,양평,2020-06-05 07:00,19.3,,92
202,양평,2020-06-05 08:00,20.9,,85
202,양평,2020-06-05 09:00,22.1,,69
202,양평,2020-06-05 10:00,23,,66
202,양평,2020-06-05 11:00,23.8,,61
202,양평,2020-06-05 12:00,25.3,,54
202,양평,2020-06-05 13:00,25.8,,52
202,양평,2020-06-05 14:00,27.5,,45
202,양평,2020-06-05 15:00,27.8,,44
202,양평,2020-06-05 16:00,28.3,,42
202,양평,2020-06-05 17:00,28,,41
202,양평,2020-06-05 18:00,27.7,,42
202,양평,2020-06-05 19:00,26.5,,51
